1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd
1014,730.0,3.0,No,402,BLQ,594,0.0,457,RFn,1993.0,1744,Gd,9453,69.0,0.0,70,7,7,996,0.0,1993,2003
913,0.0,3.0,Gd,187,LwQ,0,0.0,240,Unf,1990.0,913,TA,8400,70.0,0.0,0,5,6,814,0.0,1966,1966
1192,403.0,2.0,No,388,LwQ,552,0.0,240,Unf,1940.0,1595,TA,8400,60.0,0.0,0,5,6,940,0.0,1940,2000
1600,0.0,2.0,Gd,1277,BLQ,207,0.0,319,RFn,1957.0,1600,TA,16321,47.0,0.0,258,6,5,1484,0.0,1957,1997
902,808.0,3.0,No,0,Unf,576,0.0,480,Unf,1990.0,1710,TA,10300,50.0,0.0,11,6,7,576,0.0,1921,1950
1266,0.0,2.0,Av,0,Unf,1266,0.0,388,Fin,2007.0,1266,Gd,3182,43.0,16.0,16,5,7,1266,0.0,2007,2007
1610,551.0,3.0,No,1288,GLQ,294,0.0,789,Fin,2007.0,2161,Ex,10562,86.0,300.0,120,5,8,1582,0.0,2007,2007
672,672.0,3.0,No,456,Rec,216,0.0,468,Unf,1964.0,1344,TA,10690,59.0,0.0,128,7,5,672,0.0,1920,1997
971,0.0,3.0,Gd,523,Unf,448,0.0,300,Unf,1969.0,971,TA,9920,69.0,0.0,0,6,5,971,0.0,1969,1969
1316,0.0,3.0,Av,0,Unf,1316,0.0,440,Fin,2007.0,1316,Gd,11175,103.0,0.0,20,5,7,1316,0.0,2007,2007
1426,1519.0,3.0,Gd,0,Unf,1410,0.0,641,Fin,2006.0,2945,Gd,13682,66.0,1031.0,0,5,10,1410,0.0,2006,2006
672,546.0,3.0,No,0,Unf,672,0.0,0,None,1980.0,1218,TA,1680,21.0,236.0,0,5,6,672,0.0,1971,1971
1690,1589.0,4.0,Gd,1416,ALQ,234,0.0,841,Fin,2003.0,3279,Ex,53504,47.0,603.0,36,5,8,1650,0.0,2003,2003
1392,1392.0,5.0,No,790,Unf,133,0.0,564,RFn,1978.0,2784,Gd,16692,80.0,184.0,112,5,7,1392,0.0,1978,1978
864,0.0,3.0,No,375,Unf,250,0.0,660,Unf,1989.0,864,Gd,6960,60.0,0.0,0,6,4,864,0.0,1970,1970
1214,0.0,2.0,No,698,ALQ,420,0.0,461,Unf,1965.0,1214,TA,9170,70.0,0.0,0,7,5,1214,0.0,1965,1965
1281,457.0,4.0,No,0,Unf,715,0.0,368,Unf,1920.0,1738,TA,12513,69.0,0.0,0,4,4,715,0.0,1920,2007
1148,0.0,2.0,Mn,210,LwQ,219,0.0,308,Unf,1952.0,1148,TA,6420,57.0,0.0,0,7,5,980,0.0,1952,1952
1265,0.0,3.0,Gd,633,ALQ,586,0.0,502,RFn,1965.0,1265,Gd,9350,85.0,0.0,92,8,5,1219,0.0,1965,1999
1616,0.0,3.0,Av,0,Unf,1616,0.0,834,RFn,2005.0,1616,Gd,8688,73.0,228.0,59,5,7,1616,0.0,2005,2005
897,439.0,3.0,No,637,Rec,0,0.0,570,Unf,1994.0,1336,TA,11040,60.0,0.0,47,6,4,637,0.0,1920,1950
848,672.0,3.0,No,182,Rec,611,0.0,281,Unf,1968.0,1520,TA,4500,55.0,0.0,0,5,5,793,0.0,1932,2000
1221,691.0,3.0,No,0,Unf,482,0.0,672,Unf,2003.0,1912,TA,10800,60.0,0.0,25,7,6,482,0.0,1905,2000
660,688.0,3.0,No,512,BLQ,148,0.0,453,RFn,1966.0,1348,TA,7590,69.0,266.0,108,5,6,660,0.0,1966,1966
1368,0.0,2.0,No,0,Unf,1368,0.0,474,RFn,2005.0,1368,Gd,6955,48.0,94.0,35,5,7,1368,0.0,2005,2006
810,0.0,3.0,No,387,ALQ,374,0.0,484,RFn,1992.0,1603,Gd,7153,65.0,0.0,124,5,6,761,0.0,1992,1992
1247,0.0,1.0,No,1039,GLQ,208,0.0,550,Fin,2005.0,1247,Gd,3316,37.0,0.0,84,5,8,1247,0.0,2005,2005
1771,0.0,3.0,None,0,None,0,0.0,336,Unf,1960.0,1771,TA,21750,100.0,75.0,0,4,5,0,0.0,1960,2006
816,0.0,3.0,Gd,546,ALQ,270,0.0,264,Unf,1982.0,816,TA,8314,76.0,0.0,0,7,5,816,0.0,1982,1982
936,0.0,2.0,No,248,BLQ,448,0.0,308,Fin,1956.0,936,TA,5868,74.0,0.0,0,7,5,936,0.0,1956,2000
1097,0.0,3.0,No,338,GLQ,702,0.0,480,Unf,1986.0,1097,TA,9672,81.0,0.0,0,5,6,1040,0.0,1984,1985
572,524.0,2.0,No,0,Unf,572,0.0,0,None,1980.0,1096,TA,9600,60.0,0.0,8,5,6,572,0.0,1924,1950
1178,0.0,3.0,No,1084,BLQ,92,0.0,439,Unf,1973.0,1178,Gd,10000,80.0,0.0,0,6,5,1176,0.0,1973,2000
1454,482.0,3.0,No,0,Unf,1406,0.0,504,RFn,2000.0,1936,Gd,11194,106.0,40.0,124,5,8,1406,188.0,2000,2000
958,0.0,2.0,No,120,ALQ,958,0.0,440,RFn,1977.0,958,TA,4928,69.0,0.0,205,5,6,1078,0.0,1976,1976
1663,0.0,2.0,Gd,1116,BLQ,248,0.0,529,Unf,1954.0,1663,Gd,53227,69.0,0.0,137,6,4,1364,0.0,1954,1994
546,0.0,3.0,No,273,BLQ,0,0.0,286,RFn,1970.0,1092,TA,2217,21.0,0.0,0,4,4,546,0.0,1970,1970
720,0.0,2.0,No,495,Rec,225,0.0,0,None,1980.0,720,TA,7879,60.0,0.0,523,5,4,720,0.0,1920,1950
968,408.0,3.0,No,368,Rec,359,0.0,240,Unf,1941.0,1376,TA,9492,79.0,0.0,0,5,5,768,0.0,1941,1950
1337,0.0,3.0,Mn,699,GLQ,638,0.0,531,RFn,2003.0,1337,Gd,8450,65.0,0.0,39,5,7,1337,0.0,2003,2003
1041,702.0,3.0,No,384,ALQ,143,0.0,539,Unf,1968.0,1743,TA,11700,90.0,365.0,0,6,6,702,0.0,1968,1968
854,0.0,2.0,No,0,Unf,832,0.0,576,Unf,1991.0,854,TA,6120,51.0,0.0,112,8,7,832,0.0,1929,2001
888,868.0,3.0,No,742,ALQ,130,0.0,422,Fin,1996.0,1756,TA,9303,69.0,42.0,122,5,6,872,0.0,1996,1997
1184,1426.0,4.0,Av,64,GLQ,1120,0.0,550,Fin,2007.0,2610,Ex,9000,75.0,0.0,364,5,8,1184,0.0,2007,2007
1166,0.0,3.0,No,0,Unf,1064,0.0,240,Unf,1936.0,1639,TA,10480,51.0,0.0,0,5,6,1064,0.0,1936,1950
697,804.0,3.0,No,518,ALQ,179,0.0,420,Fin,1993.0,1501,Gd,7685,69.0,112.0,63,5,6,697,0.0,1993,1994
694,0.0,3.0,No,0,Unf,672,0.0,936,Unf,1998.0,1214,TA,10410,60.0,0.0,0,4,3,672,0.0,1915,1950
1144,0.0,3.0,No,572,Rec,572,0.0,456,Unf,1961.0,1144,TA,7875,75.0,136.0,0,6,5,1144,0.0,1961,1961
1057,0.0,3.0,No,731,GLQ,326,0.0,246,Unf,1953.0,1057,Gd,7922,68.0,0.0,52,7,5,1057,0.0,1953,2007
1375,0.0,2.0,No,0,Unf,1367,0.0,451,Unf,1954.0,1375,TA,11310,75.0,0.0,30,5,6,1367,0.0,1954,1954
999,0.0,3.0,No,588,ALQ,411,0.0,264,Unf,1963.0,999,Gd,7758,69.0,0.0,132,7,5,999,0.0,1962,2001
1114,0.0,3.0,No,646,GLQ,468,0.0,576,Unf,2004.0,1114,Gd,13695,66.0,0.0,102,5,5,1114,0.0,2004,2004
773,0.0,2.0,No,570,Unf,203,0.0,240,Unf,1953.0,773,TA,7677,57.0,0.0,0,5,5,773,0.0,1953,1953
1423,748.0,3.0,No,0,Unf,588,0.0,672,Fin,1993.0,2555,TA,11526,79.0,0.0,0,7,6,588,0.0,1922,1994
949,272.0,4.0,No,392,BLQ,392,0.0,392,Unf,1965.0,1221,TA,9738,60.0,0.0,0,7,5,784,0.0,1924,1950
928,992.0,4.0,No,220,Rec,708,0.0,400,Unf,1948.0,1920,TA,11345,95.0,567.0,0,5,5,928,0.0,1948,1950
1507,0.0,4.0,No,666,ALQ,409,0.0,404,Unf,1960.0,1507,TA,7910,70.0,0.0,0,5,5,1075,0.0,1960,1960
483,0.0,2.0,No,358,ALQ,125,0.0,264,Unf,1971.0,987,TA,1680,21.0,604.0,0,3,6,483,0.0,1971,1971
720,551.0,3.0,No,0,Unf,720,0.0,312,Unf,1948.0,1271,TA,21286,115.0,0.0,0,5,5,720,0.0,1948,1950
1940,0.0,3.0,Av,1646,GLQ,284,0.0,606,Fin,2010.0,1940,Ex,10159,83.0,450.0,95,5,9,1930,0.0,2009,2010
1382,0.0,3.0,No,547,Rec,504,0.0,459,Unf,1974.0,1382,TA,11235,75.0,51.0,82,5,4,1051,0.0,1963,1979
682,548.0,2.0,No,0,Unf,440,0.0,440,Unf,1966.0,1230,TA,10440,60.0,0.0,0,6,5,440,0.0,1910,1981
1339,0.0,3.0,No,504,LwQ,525,0.0,294,Unf,1958.0,1339,TA,7560,70.0,0.0,0,6,5,1029,0.0,1958,1965
1498,0.0,2.0,Mn,0,Unf,1498,0.0,675,Unf,2006.0,1498,Gd,8990,73.0,0.0,33,5,7,1498,351.0,2006,2006
912,0.0,2.0,No,595,ALQ,317,0.0,576,Unf,1992.0,912,Gd,8872,72.0,300.0,240,8,5,912,0.0,1965,2008
1008,0.0,2.0,No,486,BLQ,522,0.0,275,Unf,1954.0,1008,TA,11425,69.0,0.0,0,6,5,1008,0.0,1954,1954
1167,0.0,3.0,No,560,GLQ,598,0.0,400,RFn,1992.0,1167,Gd,9248,69.0,106.0,26,6,6,1158,120.0,1992,1992
1040,0.0,3.0,No,659,ALQ,381,0.0,260,Unf,1962.0,1040,TA,6897,69.0,0.0,104,8,5,1040,0.0,1962,2010
1572,0.0,3.0,Gd,1159,Rec,413,0.0,995,RFn,1963.0,1572,TA,35133,50.0,226.0,263,4,5,1572,0.0,1963,1963
1080,0.0,3.0,No,680,GLQ,400,0.0,0,None,1980.0,1080,Gd,7500,63.0,120.0,0,5,7,1080,0.0,2004,2005
1092,0.0,3.0,No,170,LwQ,252,0.0,288,Unf,1962.0,1092,TA,11616,69.0,116.0,20,5,5,1092,0.0,1962,1962
767,0.0,1.0,Av,584,GLQ,0,0.0,367,Fin,1998.0,767,TA,4058,34.0,182.0,40,5,7,723,0.0,1998,1998
865,445.0,2.0,No,617,LwQ,0,0.0,398,Unf,1924.0,1310,TA,7000,50.0,0.0,0,6,6,617,0.0,1924,1950
952,0.0,2.0,No,0,Unf,952,0.0,192,Unf,1916.0,952,Fa,8854,69.0,0.0,98,6,6,952,0.0,1916,1950
860,1100.0,4.0,No,625,GLQ,235,0.0,440,Fin,2002.0,1960,Gd,7851,69.0,0.0,48,5,6,860,288.0,2002,2002
616,495.0,3.0,Mn,236,LwQ,0,0.0,200,Unf,1941.0,1111,TA,9084,60.0,0.0,0,6,5,616,0.0,1941,1950
773,582.0,3.0,No,0,Unf,684,0.0,0,None,1980.0,1355,Gd,6882,60.0,0.0,0,7,6,684,0.0,1914,2006
1268,0.0,2.0,No,540,LwQ,728,0.0,244,Fin,1954.0,1268,TA,7800,78.0,200.0,98,6,5,1268,0.0,1954,1954
856,854.0,3.0,No,706,GLQ,150,0.0,548,RFn,2003.0,1710,Gd,8450,65.0,196.0,61,5,7,856,0.0,2003,2003
1776,0.0,4.0,No,0,Unf,1584,0.0,888,Unf,1968.0,1776,TA,11475,85.0,95.0,25,5,5,1584,0.0,1958,1958
742,742.0,3.0,No,0,Unf,742,0.0,0,None,1980.0,1484,TA,6300,35.0,0.0,291,6,6,742,0.0,1914,2001
1236,0.0,2.0,No,360,BLQ,710,0.0,447,Unf,1957.0,1236,Gd,10011,72.0,64.0,0,6,5,1070,0.0,1957,1996
1431,0.0,3.0,Gd,371,GLQ,728,0.0,296,RFn,1962.0,1431,TA,9150,101.0,305.0,110,5,6,1099,0.0,1962,1962
600,600.0,2.0,No,0,Unf,600,0.0,480,RFn,2004.0,1200,Gd,3182,30.0,0.0,172,5,7,600,0.0,2004,2005
1576,978.0,3.0,No,0,Unf,718,0.0,704,Unf,1996.0,2554,TA,10800,60.0,0.0,48,8,7,718,0.0,1890,1998
1506,0.0,2.0,Gd,16,GLQ,1346,0.0,440,Unf,2005.0,1506,Gd,3013,43.0,145.0,20,5,7,1362,0.0,2005,2005
520,0.0,2.0,Av,490,GLQ,30,0.0,0,Unf,1980.0,754,TA,6780,60.0,0.0,0,8,6,520,0.0,1935,1982
833,0.0,3.0,No,625,Unf,208,0.0,0,None,1980.0,833,TA,8780,69.0,0.0,0,5,5,833,0.0,1985,1985
1445,0.0,3.0,Gd,564,Unf,563,0.0,645,RFn,1964.0,1445,TA,12095,69.0,115.0,0,6,6,1127,0.0,1964,1964
1105,1169.0,5.0,No,443,Rec,662,0.0,480,Unf,1960.0,2274,TA,11600,80.0,361.0,0,5,5,1105,0.0,1960,1960
1428,0.0,3.0,No,0,Unf,1417,0.0,554,RFn,2008.0,1428,Ex,12274,91.0,256.0,60,5,7,1417,0.0,2008,2008
1194,0.0,3.0,Mn,655,ALQ,0,0.0,539,Fin,1954.0,1194,TA,8910,79.0,0.0,0,6,6,655,0.0,1959,1959
860,0.0,3.0,No,0,Unf,860,0.0,565,RFn,2004.0,1720,Gd,11645,89.0,0.0,70,5,7,860,0.0,2004,2004
1215,0.0,3.0,No,585,Rec,630,0.0,297,Unf,1958.0,1215,TA,12400,66.0,176.0,0,7,6,1215,0.0,1958,1998
979,871.0,3.0,No,595,GLQ,378,0.0,467,Fin,1994.0,1850,Gd,29959,69.0,0.0,98,6,7,973,0.0,1994,1994
869,349.0,3.0,No,375,ALQ,360,0.0,440,Unf,2003.0,1218,TA,6000,60.0,0.0,0,6,6,735,0.0,1941,1950
955,0.0,3.0,No,763,BLQ,192,0.0,386,Unf,1966.0,955,TA,7742,66.0,0.0,0,7,5,955,0.0,1966,1966
1506,0.0,2.0,No,0,Unf,1498,0.0,592,Unf,2008.0,1506,Ex,14587,75.0,284.0,174,5,9,1498,0.0,2008,2008
676,455.0,3.0,No,0,Unf,676,0.0,200,Unf,1941.0,1131,TA,5720,52.0,0.0,0,6,5,676,0.0,1941,1950
1675,1818.0,3.0,No,0,Unf,1470,0.0,870,Unf,2003.0,3493,Gd,18386,87.0,0.0,0,9,7,1470,0.0,1880,2002
1378,741.0,3.0,No,0,Unf,689,0.0,583,Unf,1972.0,2119,TA,10448,69.0,333.0,104,6,6,689,0.0,1972,1972
900,0.0,3.0,No,450,BLQ,432,0.0,280,Unf,1970.0,900,TA,9819,69.0,31.0,0,5,5,882,0.0,1967,1967
1200,0.0,3.0,No,334,ALQ,322,0.0,521,RFn,1995.0,1200,Gd,11249,105.0,0.0,26,5,6,1200,0.0,1995,1995
1172,741.0,3.0,No,0,Unf,896,0.0,342,Unf,1929.0,1913,TA,7558,57.0,0.0,0,6,6,896,0.0,1928,1950
1140,728.0,3.0,No,0,Unf,585,0.0,477,Fin,1984.0,1868,TA,12090,78.0,74.0,112,7,6,585,0.0,1984,2003
1188,561.0,3.0,No,1088,LwQ,0,244.0,456,Unf,1963.0,1869,TA,8820,98.0,0.0,0,6,5,1088,0.0,1890,1996
1980,0.0,3.0,Av,1447,GLQ,533,0.0,770,Fin,2004.0,1980,Ex,16737,129.0,66.0,45,5,9,1980,0.0,2004,2005
858,0.0,2.0,No,322,ALQ,536,0.0,684,Unf,1979.0,858,TA,7340,69.0,0.0,0,6,4,858,0.0,1971,1971
1526,0.0,4.0,Av,383,Rec,833,0.0,364,Unf,1957.0,1526,TA,8562,68.0,145.0,78,6,5,1216,116.0,1957,2002
802,709.0,3.0,Av,714,GLQ,88,0.0,413,Fin,1997.0,1511,TA,11207,70.0,0.0,75,5,6,802,0.0,1997,1997
1314,0.0,3.0,No,922,Rec,392,0.0,294,RFn,1957.0,1314,TA,8400,70.0,0.0,0,6,5,1314,0.0,1957,1957
1128,0.0,3.0,Mn,776,ALQ,344,0.0,525,RFn,1963.0,1128,TA,8700,80.0,148.0,20,6,5,1120,0.0,1963,1963
796,566.0,1.0,No,732,GLQ,64,0.0,480,Unf,1993.0,1362,TA,14115,85.0,0.0,30,5,5,796,0.0,1993,1995
698,0.0,2.0,No,0,Unf,698,0.0,0,None,1980.0,698,TA,9405,50.0,0.0,200,9,5,698,0.0,1947,2008
1992,876.0,4.0,Av,240,GLQ,1752,0.0,716,Fin,2005.0,2868,Ex,16056,85.0,208.0,108,5,9,1992,0.0,2005,2006
864,0.0,3.0,No,646,ALQ,218,0.0,336,Unf,1978.0,864,TA,7000,69.0,90.0,0,8,5,864,0.0,1978,2005
1203,1323.0,4.0,No,740,GLQ,425,0.0,844,Unf,1994.0,2526,Gd,10120,92.0,391.0,78,5,8,1165,0.0,1994,1994
1001,634.0,2.0,No,0,Unf,485,0.0,255,Unf,1950.0,1635,Gd,5310,59.0,0.0,0,8,6,485,0.0,1910,2003
728,728.0,3.0,Av,0,Unf,728,0.0,400,Fin,2007.0,1456,Gd,9018,65.0,0.0,24,5,7,728,0.0,2007,2007
804,670.0,3.0,No,0,Unf,384,0.0,400,Fin,1995.0,1474,TA,8530,69.0,22.0,72,5,7,384,120.0,1995,1996
612,612.0,2.0,Av,294,GLQ,318,0.0,528,RFn,2009.0,1224,Gd,3000,30.0,76.0,234,5,6,612,0.0,2009,2009
1058,846.0,3.0,Av,546,GLQ,512,0.0,736,Fin,2003.0,1904,Ex,10927,74.0,280.0,60,5,8,1058,0.0,2005,2005
1040,0.0,3.0,No,824,ALQ,216,0.0,308,Fin,1963.0,1040,TA,7500,75.0,0.0,0,5,5,1040,0.0,1963,1963
1128,0.0,2.0,No,812,LwQ,124,0.0,286,Unf,1954.0,1128,TA,9000,75.0,0.0,0,5,5,936,0.0,1954,1954
1518,631.0,1.0,No,1351,GLQ,83,0.0,670,RFn,2003.0,2149,Gd,12822,48.0,0.0,43,5,7,1434,0.0,2003,2003
1207,1196.0,3.0,Mn,0,Unf,1032,0.0,349,Unf,1940.0,2403,TA,24090,69.0,0.0,0,7,7,1032,0.0,1940,1950
1258,0.0,3.0,No,656,ALQ,602,0.0,528,Unf,1971.0,1258,Gd,11040,80.0,144.0,0,7,6,1258,0.0,1971,2004
956,930.0,3.0,No,0,Unf,930,0.0,431,Fin,1998.0,1886,Gd,11214,69.0,0.0,0,5,7,930,0.0,1998,1999
520,0.0,1.0,No,0,Unf,520,0.0,240,Unf,1920.0,520,Fa,6324,60.0,0.0,0,6,4,520,0.0,1927,1950
1478,0.0,3.0,No,1270,BLQ,208,0.0,498,Unf,1960.0,1478,TA,17600,69.0,30.0,40,5,6,1478,0.0,1960,1960
950,0.0,3.0,No,412,BLQ,251,0.0,280,Unf,1981.0,950,TA,9758,61.0,0.0,0,5,5,950,0.0,1971,1971
1619,167.0,3.0,Gd,1249,Unf,103,0.0,529,Fin,1965.0,1786,TA,164660,69.0,0.0,0,6,5,1499,0.0,1965,1965
1482,780.0,3.0,Gd,871,GLQ,611,0.0,749,Fin,2003.0,2262,Gd,12244,85.0,226.0,0,5,8,1482,0.0,2003,2003
974,0.0,3.0,Mn,212,BLQ,762,0.0,0,None,1980.0,974,TA,10712,63.0,0.0,28,5,5,974,0.0,1991,1992
1668,0.0,3.0,Av,370,BLQ,315,0.0,502,Fin,2003.0,1668,Gd,10635,48.0,171.0,262,5,8,1657,0.0,2003,2003
1015,0.0,3.0,No,489,Rec,279,0.0,450,Unf,1925.0,1015,TA,6120,51.0,0.0,0,7,5,768,0.0,1925,1950
816,0.0,2.0,Mn,690,ALQ,126,0.0,288,Unf,1958.0,816,TA,8877,67.0,0.0,0,6,4,816,0.0,1938,1958
1060,0.0,3.0,Mn,188,Rec,204,0.0,270,Unf,1968.0,1060,Gd,8246,69.0,0.0,90,8,5,1060,0.0,1968,2001
1167,0.0,3.0,No,645,BLQ,270,0.0,495,Unf,1972.0,1167,TA,8731,98.0,0.0,0,5,5,915,0.0,1920,1950
495,1427.0,4.0,None,0,Unf,0,0.0,672,RFn,2003.0,1922,Gd,7301,64.0,500.0,0,5,7,0,0.0,2003,2003
1361,1259.0,4.0,No,498,GLQ,652,145.0,600,RFn,1977.0,2620,TA,18890,69.0,1.0,24,5,5,1361,0.0,1977,1977
1098,866.0,4.0,No,403,Unf,400,0.0,483,RFn,1976.0,1964,TA,10480,80.0,660.0,69,6,7,803,0.0,1976,1976
1095,844.0,3.0,Mn,0,Unf,1095,0.0,1053,RFn,2006.0,1939,Gd,10728,84.0,0.0,51,5,8,1095,0.0,2006,2006
1659,0.0,2.0,No,1158,GLQ,343,0.0,499,Fin,2000.0,1659,Ex,5664,40.0,0.0,59,5,8,1501,0.0,2000,2000
1320,1320.0,4.0,No,0,Unf,1240,0.0,864,Unf,1950.0,2640,Gd,11700,65.0,0.0,0,7,7,1240,0.0,1880,2003
864,0.0,3.0,No,600,BLQ,264,0.0,576,Unf,1980.0,864,TA,12735,69.0,0.0,0,5,4,864,0.0,1972,1972
970,0.0,2.0,No,630,GLQ,340,0.0,624,Unf,1996.0,970,TA,8480,80.0,0.0,24,6,5,970,0.0,1963,1963
1902,0.0,3.0,Av,1406,GLQ,496,0.0,567,Fin,1959.0,1902,Ex,17500,100.0,0.0,207,8,7,1902,0.0,1959,2002
1050,0.0,2.0,No,504,Rec,546,0.0,338,Unf,1956.0,1050,TA,9600,80.0,0.0,0,6,5,1050,0.0,1956,1956
520,600.0,2.0,No,0,Unf,600,0.0,480,RFn,2005.0,1200,Gd,3180,30.0,0.0,166,5,7,600,0.0,2005,2005
720,0.0,2.0,No,0,Unf,624,0.0,484,Unf,2005.0,720,TA,8520,60.0,0.0,0,8,6,624,106.0,1928,2003
1136,883.0,3.0,No,0,Unf,728,0.0,532,Unf,1997.0,2019,Gd,11414,60.0,0.0,135,8,7,728,0.0,1910,1993
1214,0.0,3.0,No,695,BLQ,519,0.0,318,RFn,1967.0,1214,TA,10355,69.0,196.0,111,5,5,1214,0.0,1967,1967
1574,0.0,3.0,No,24,GLQ,1550,0.0,824,RFn,2006.0,1574,Gd,11957,75.0,53.0,104,5,8,1574,0.0,2006,2006
1888,0.0,2.0,No,247,Unf,557,0.0,578,Fin,1966.0,1888,Gd,16492,137.0,0.0,0,6,6,1517,0.0,1966,2002
1080,1017.0,3.0,No,50,BLQ,499,0.0,678,Unf,1993.0,2097,Gd,11228,59.0,0.0,187,5,7,1080,0.0,1993,1993
1656,0.0,4.0,No,0,Unf,1656,0.0,506,Unf,1973.0,1656,TA,9246,87.0,564.0,211,5,5,1656,0.0,1973,1973
1687,0.0,3.0,Av,353,BLQ,60,50.0,572,Unf,1966.0,1687,TA,57200,69.0,0.0,0,5,5,747,0.0,1948,1950
990,0.0,3.0,No,588,Unf,402,0.0,0,None,1980.0,990,TA,8070,60.0,0.0,0,5,4,990,0.0,1994,1995
1080,672.0,4.0,Av,427,GLQ,132,0.0,492,RFn,1988.0,1752,TA,12134,152.0,0.0,12,7,8,559,0.0,1988,2005
1077,0.0,3.0,No,0,Unf,1007,0.0,210,Unf,1922.0,1077,TA,9786,60.0,0.0,100,4,3,1007,0.0,1922,1950
1442,0.0,2.0,No,0,Unf,1442,0.0,615,RFn,1970.0,1442,TA,11717,69.0,571.0,0,6,6,1442,0.0,1970,1970
1188,0.0,3.0,No,1000,Rec,188,0.0,531,RFn,1959.0,1188,TA,12160,69.0,180.0,0,5,5,1188,0.0,1959,1959
961,406.0,4.0,No,241,Rec,229,0.0,384,Unf,1978.0,1367,TA,8405,50.0,0.0,130,8,5,861,0.0,1900,1950
832,832.0,4.0,No,194,GLQ,638,0.0,528,RFn,1976.0,1664,TA,10140,78.0,0.0,28,5,7,832,0.0,1976,1976
738,0.0,3.0,No,193,GLQ,545,0.0,540,Fin,2005.0,1476,Gd,8633,64.0,0.0,35,5,6,738,0.0,2005,2005
980,0.0,3.0,No,560,BLQ,420,0.0,484,Unf,1986.0,980,TA,7064,71.0,153.0,0,6,5,980,192.0,1977,1977
882,908.0,3.0,No,633,GLQ,240,0.0,588,RFn,1999.0,1790,Gd,9179,68.0,158.0,88,5,7,873,0.0,1999,1999
1389,0.0,2.0,Av,1071,ALQ,195,0.0,418,RFn,1975.0,1389,TA,10010,77.0,0.0,38,5,5,1389,0.0,1974,1975
1010,1257.0,4.0,No,0,Unf,1010,0.0,390,RFn,2002.0,2267,Gd,8068,69.0,0.0,46,5,6,1010,0.0,2002,2002
932,920.0,3.0,No,822,GLQ,78,0.0,644,RFn,2009.0,1852,Gd,8640,72.0,0.0,108,5,7,900,0.0,2009,2009
1624,0.0,2.0,No,1456,GLQ,168,0.0,757,RFn,1994.0,1624,Gd,12461,89.0,0.0,114,5,8,1624,0.0,1994,1995
1905,0.0,3.0,No,0,Unf,1905,0.0,788,Fin,2006.0,1905,Ex,11670,84.0,302.0,191,5,9,1905,0.0,2006,2006
866,0.0,2.0,No,329,ALQ,357,0.0,0,None,1980.0,866,Gd,3880,40.0,0.0,42,9,5,686,0.0,1945,1997
764,862.0,2.0,No,567,GLQ,197,0.0,474,RFn,2003.0,1626,Gd,2268,36.0,106.0,27,5,7,764,0.0,2003,2004
1434,0.0,3.0,No,20,GLQ,1434,0.0,527,RFn,2001.0,1434,Gd,8529,65.0,0.0,39,5,7,1454,0.0,2001,2001
1314,0.0,3.0,Mn,936,GLQ,364,0.0,552,RFn,2009.0,1314,Gd,8640,72.0,72.0,112,5,8,1300,0.0,2009,2009
1130,1054.0,3.0,Av,936,GLQ,168,0.0,836,Fin,2008.0,2184,Ex,11308,96.0,154.0,102,5,9,1104,0.0,2008,2008
2053,1185.0,4.0,Av,816,Unf,1217,0.0,666,Fin,1996.0,3238,Gd,14720,56.0,579.0,86,5,8,2033,0.0,1995,1996
1223,904.0,3.0,No,1000,GLQ,223,0.0,525,RFn,1994.0,2127,Gd,10944,81.0,448.0,132,5,7,1223,0.0,1994,1994
1689,0.0,3.0,No,0,Unf,1436,0.0,480,Unf,1956.0,1689,TA,9855,73.0,0.0,0,5,6,1436,0.0,1956,1956
1370,1254.0,4.0,No,1128,BLQ,242,0.0,864,Unf,1918.0,2624,TA,22420,86.0,0.0,0,6,6,1370,0.0,1918,1950
616,1072.0,4.0,Gd,462,GLQ,154,185.0,603,RFn,1997.0,1688,Gd,12798,79.0,0.0,114,5,6,616,0.0,1997,1997
1199,0.0,2.0,No,300,GLQ,899,0.0,530,RFn,1993.0,1199,Gd,7892,55.0,0.0,63,5,6,1199,0.0,1993,1993
1092,0.0,3.0,No,787,Rec,305,0.0,504,RFn,1964.0,1092,TA,8250,75.0,260.0,0,7,6,1092,0.0,1964,1964
1040,0.0,3.0,No,616,Rec,424,0.0,0,None,1980.0,1040,TA,8430,60.0,136.0,0,5,5,1040,0.0,1978,1978
1262,0.0,3.0,No,905,GLQ,357,0.0,572,Unf,2006.0,1262,Gd,7200,60.0,68.0,120,5,6,1262,0.0,2006,2006
840,765.0,3.0,No,0,Unf,840,0.0,379,Unf,1915.0,1605,TA,5790,60.0,0.0,0,6,3,840,0.0,1915,1950
536,576.0,3.0,No,129,Rec,175,0.0,336,Unf,1976.0,1112,TA,2592,36.0,0.0,0,3,5,536,0.0,1976,1976
1244,0.0,3.0,No,777,Rec,467,0.0,336,Unf,1957.0,1244,TA,11988,90.0,0.0,40,6,6,1244,0.0,1957,1957
